Mouse_RFID,Group_ID,mutant,Timestamp_base1,RC,authority,hub,eigenvector_centrality,constraint,pagerank,incloseness,outcloseness,normed instrength,normed outstrength,instrength,outstrength,out persistance,in persistance,indegree,outdegree,degree,transitivity,summed cocitation,summed bibcoupling,summed common neighbors,summed insubcomponent,summed outsubcomponent,summed injaccard,summed outjaccard,summed jaccard
0007CDDBAF,3,False,4,True,0.26685828268395106,0.6540413487551262,0.354974701194951,0.6480083422895037,0.09435760460608471,0.30434782608695654,0.19444444444444445,0.24615384615384617,0.5073170731707317,80.0,131.0,3.0,4.0,4,5,9,0.6,19,19,38,28,28,4.910714285714286,4.607142857142858,4.607142857142858
0007CE0327,3,False,4,False,0.1528007742737248,0.5127554805548709,0.21356374757542168,0.6630377953550992,0.07174457045936675,0.2,0.25925925925925924,0.13846153846153847,0.4097560975609756,52.0,111.0,5.0,3.0,5,5,10,0.6666666666666667,18,23,41,28,28,5.732142857142858,5.761904761904762,5.761904761904762
0006CB224,4,False,4,False,0.21376816002878724,0.15835440542155416,0.20559650198237178,0.31640017086107525,0.04182819218868989,0.3,0.28125,0.10067114093959731,0.03875968992248062,31.0,24.0,5.0,6.0,0,0,0,,0,0,0,0,0,1.0,1.0,1.0
0007ABF555,4,True,4,False,0.5560325029761691,0.4154232295547458,0.5506743342200142,0.48417371928292763,0.09540756835966631,0.16981132075471697,0.23684210526315788,0.4899328859060403,0.37209302325581395,89.0,67.0,6.0,5.0,4,4,8,0.7,19,16,35,45,45,5.222222222222222,3.7777777777777777,3.7777777777777777
0007AC2B02,4,False,4,False,0.7968588731844533,0.9999999999999999,0.8675148272096666,0.507507266925989,0.14491927489336165,0.21428571428571427,0.13043478260869565,0.785234899328859,0.9922480620155039,133.0,147.0,8.0,6.0,6,7,13,0.7619047619047619,26,32,58,45,45,6.861111111111112,6.25,6.25
0007ACA781,4,False,4,True,0.8435719284894053,0.6894498590854712,0.7880357624015503,0.5360595060652777,0.12975082524258813,0.2571428571428571,0.25,0.7785234899328859,0.6356589147286822,132.0,101.0,7.0,5.0,7,7,14,0.7142857142857143,31,29,60,45,45,7.222222222222222,5.833333333333333,5.833333333333333
0007CB7051,4,False,4,True,0.9999999999999999,0.9418660766029132,1.0,0.5396481121250248,0.17022580417900027,0.2,0.15789473684210525,1.0,1.0,165.0,148.0,8.0,5.0,7,7,14,0.7619047619047619,31,31,62,45,45,6.861111111111112,6.25,6.25
0007CD6778,4,False,4,False,0.5481185440401944,0.6845157614093533,0.5698880242045867,0.4702999592630499,0.10123253461335616,0.11392405063291139,0.2571428571428571,0.4966442953020134,0.5813953488372093,90.0,94.0,4.0,4.0,6,5,11,0.8095238095238094,28,24,52,45,45,7.069444444444445,5.371031746031746,5.371031746031746
0007CD765E,4,False,4,False,0.1061406564431469,0.16626411993939139,0.11932921710259542,0.33675610626249824,0.030445454259206174,0.4090909090909091,0.1956521739130435,0.0,0.0,16.0,19.0,4.0,7.0,4,3,7,0.6666666666666666,21,17,38,45,45,4.583333333333333,4.132936507936508,4.132936507936508
0007CDADED,4,False,4,False,0.5641460411988054,0.9754525028586712,0.6452538823578189,0.5407390435944093,0.11152743142683874,0.20454545454545456,0.17647058823529413,0.5302013422818792,0.9147286821705426,95.0,137.0,3.0,1.0,5,6,11,0.8095238095238094,25,28,53,45,45,7.069444444444445,5.597222222222222,5.597222222222222
0007CDC443,4,False,4,False,0.6209811900191639,0.6687393900304133,0.6291374943700018,0.493991923388864,0.10023384507461111,0.17307692307692307,0.21951219512195122,0.5167785234899329,0.5348837209302325,93.0,88.0,1.0,4.0,5,5,10,1.0,27,26,53,45,45,6.0,5.545634920634921,5.545634920634921
0007CDEAA7,4,False,4,False,0.3745409408581633,0.5753224720353546,0.41494365951791223,0.45733959693256804,0.07442906976268157,0.25,0.2727272727272727,0.2953020134228188,0.46511627906976744,60.0,79.0,3.0,6.0,5,5,10,0.8666666666666666,26,25,51,45,45,6.611111111111111,5.30952380952381,5.30952380952381
0007CB0942,5,False,4,False,0.5270323769827973,0.41549289184873167,0.5408674740660296,0.4782788826174732,0.07080291808383984,0.20930232558139536,0.24324324324324326,0.2727272727272727,0.18493150684931506,68.0,77.0,4.0,3.0,3,3,6,1.0,22,19,41,45,45,5.25,4.020238095238096,4.020238095238096
0007CB2224,5,False,4,False,0.9999999999999999,0.8208433967926937,1.0,0.48177851053617116,0.13910428240720202,0.12162162162162163,0.12,1.0,0.8561643835616438,148.0,175.0,7.0,5.0,9,9,18,0.6944444444444444,39,39,78,45,45,7.800000000000001,6.699999999999999,6.699999999999999
0007CB3491,5,False,4,False,0.7499015682975797,1.0,0.888650896233219,0.4922277796536919,0.12819931630426704,0.16666666666666666,0.0891089108910891,0.8090909090909091,1.0,127.0,196.0,4.0,5.0,7,9,16,0.6944444444444444,29,41,70,45,45,7.800000000000001,6.699999999999999,6.699999999999999
0007CB4837,5,True,4,False,0.2912464170499824,0.26482934832022004,0.33683325332594166,0.3897982681195242,0.0560099614623586,0.20930232558139536,0.1875,0.05454545454545454,0.0,44.0,50.0,4.0,5.0,3,3,6,0.8333333333333334,20,18,38,45,45,4.938888888888889,3.9126984126984126,3.9126984126984126
0007CD72E3,5,False,4,False,0.8585317201807174,0.41361391034178124,0.8207255545238259,0.467522158885729,0.10340875085246494,0.1956521739130435,0.17307692307692307,0.6818181818181818,0.22602739726027396,113.0,83.0,5.0,4.0,6,6,12,0.7857142857142857,32,34,66,45,45,7.711111111111111,6.3960317460317455,6.3960317460317455
0007CD77C5,5,True,4,False,0.8712473938297118,0.482464631799204,0.9656872087149347,0.49972659925849516,0.13568662359329628,0.1267605633802817,0.16666666666666666,0.8454545454545455,0.363013698630137,131.0,103.0,3.0,3.0,6,5,11,0.7619047619047619,35,27,62,45,45,7.0,5.451190476190476,5.451190476190476
0007CDE223,5,False,4,True,0.8165234192549241,0.5386373196149611,0.9261831661715054,0.47474512585205886,0.13563877103824157,0.11842105263157894,0.13043478260869565,0.8636363636363636,0.3972602739726027,133.0,108.0,8.0,3.0,7,7,14,0.7857142857142857,37,33,70,45,45,7.711111111111111,6.061111111111111,6.061111111111111
0007CDEC0B,5,False,4,False,0.2672721451385453,0.2908541474894029,0.2752542077204693,0.41022873642466456,0.04682478241901735,0.25,0.15789473684210525,0.00909090909090909,0.0410958904109589,39.0,56.0,2.0,6.0,5,5,10,0.9333333333333333,31,29,60,45,45,7.038888888888889,5.5591269841269835,5.5591269841269835
0007CDEEE2,5,False,4,False,0.8055622384469987,0.3968840028569794,0.9416390767464625,0.5005257172001696,0.13629493694316347,0.09574468085106383,0.21428571428571427,0.8818181818181818,0.1917808219178082,135.0,78.0,4.0,5.0,6,5,11,0.9333333333333333,35,30,65,45,45,7.038888888888889,6.0055555555555555,6.0055555555555555
0007CE0327,5,False,4,False,0.25383393952216454,0.23169214731588045,0.27248844477784107,0.42458174462325915,0.04802965689614892,0.25,0.23684210526315788,0.0,0.0,38.0,50.0,3.0,5.0,5,5,10,0.7619047619047619,28,28,56,45,45,7.000000000000001,5.408333333333333,5.408333333333333
0007CB64B4,6,False,4,False,0.3885314786651139,1.0,0.9241589237003772,0.35286844852681637,0.3459484684211092,0.4375,0.5,0.9473684210526315,1.0,18.0,21.0,4.0,2.0,7,7,14,0.32142857142857145,10,9,19,40,42,4.777777777777778,3.7777777777777777,3.7777777777777777
0007CB7051,6,False,4,True,0.3292668570902965,0.6324189645797498,0.35966783298932636,0.6317425732697033,0.09426806607793331,0.30434782608695654,0.3333333333333333,0.3157894736842105,0.42857142857142855,6.0,9.0,5.0,3.0,3,3,6,0.8,12,12,24,40,42,5.428571428571429,4.371428571428572,4.371428571428572
0007CD5116,6,False,4,False,0.07364830410718373,3.581729554885211e-19,0.0857537732026583,1.0,0.03350897425786102,0.3333333333333333,,0.05263157894736842,0.0,1.0,0.0,9.0,10.0,1,0,1,,6,0,6,42,2,2.606746031746032,1.125,1.125
0007CD765E,6,False,4,False,0.0,-0.0,8.234927300059707e-20,,0.01950629815510185,,,0.0,0.0,0.0,0.0,8.0,10.0,0,0,0,,0,0,0,3,3,1.0,1.0,1.0
0007CD86B3,6,False,4,False,1.0,0.3023731349849629,1.0,0.7490184870969514,0.2345198038214876,0.25925925925925924,0.1702127659574468,1.0,0.42857142857142855,19.0,9.0,3.0,3.0,4,2,6,1.0,14,9,23,40,42,5.26984126984127,4.253571428571429,4.253571428571429
0007CDAD6B,6,False,4,False,0.22094491232155117,0.06902969755648083,0.25726131960797494,1.0,0.061514326463379385,0.2,0.27586206896551724,0.15789473684210525,0.09523809523809523,3.0,2.0,7.0,7.0,1,1,2,,6,6,12,40,42,2.606746031746032,2.6583333333333337,2.6583333333333337
0007CDADED,6,False,4,False,0.07364830410718372,0.40703528163325625,0.08575377320265828,0.5417036992286112,0.03350897425786103,0.3333333333333333,0.47058823529411764,0.05263157894736842,0.42857142857142855,1.0,9.0,5.0,5.0,1,6,7,0.6,6,15,21,40,42,5.313492063492063,3.9345238095238093,3.9345238095238093
0007CDC395,6,True,4,False,0.34203749195058014,0.2812127697529309,0.48417481297403164,0.527197028988394,0.11788034321692986,0.4666666666666667,0.24242424242424243,0.3684210526315789,0.23809523809523808,7.0,5.0,4.0,5.0,4,2,6,1.0,14,9,23,40,42,5.26984126984127,4.253571428571429,4.253571428571429
0007CDC443,6,False,4,False,0.02997745820407926,0.034514848778240424,0.007957191593247107,0.7473932000863698,0.022671034612788722,0.2692307692307692,0.36363636363636365,0.05263157894736842,0.047619047619047616,1.0,1.0,6.0,6.0,1,1,2,1.0,5,6,11,40,42,3.6142857142857143,2.6801587301587304,2.6801587301587304
0007CDE4F0,6,False,4,False,0.10362576231126297,0.06376497754310569,0.09371096479590542,0.6560356119913082,0.0366737107155479,0.35,0.42105263157894735,0.10526315789473684,0.09523809523809523,2.0,2.0,7.0,7.0,2,2,4,1.0,11,8,19,40,42,4.482539682539683,3.1035714285714286,3.1035714285714286
0007ABF555,7,True,4,False,0.13396524079999977,0.22972384350189873,0.12426332884998893,0.44476047215191866,0.04402913618826065,0.32142857142857145,0.20930232558139536,0.05660377358490566,0.11180124223602485,42.0,54.0,5.0,8.0,2,4,6,0.5,7,18,25,45,45,4.238888888888889,4.006349206349206,4.006349206349206
0007ACA781,7,False,4,False,0.2182299046319313,0.7097404634074779,0.23719968095264687,0.5507732930950172,0.06853800829245935,0.21951219512195122,0.24324324324324326,0.15471698113207547,0.6086956521739131,68.0,134.0,7.0,7.0,6,7,13,0.5714285714285714,20,29,49,45,45,6.511111111111111,5.7555555555555555,5.7555555555555555
0007CB2224,7,False,4,False,0.18661767407780963,0.4646123872661346,0.17966618780364035,0.5241473407517161,0.0514626652934944,0.34615384615384615,0.225,0.09811320754716982,0.3416149068322981,53.0,91.0,2.0,3.0,2,4,6,0.8333333333333334,10,19,29,45,45,4.826984126984127,4.057539682539682,4.057539682539682
0007CD38E5,7,False,4,True,0.4412120723041592,0.7635355958614813,0.5500292519267274,0.5306409476533468,0.11796478752434274,0.3103448275862069,0.1875,0.35471698113207545,0.5279503105590062,121.0,121.0,7.0,6.0,6,4,10,0.8,27,19,46,45,45,6.387698412698413,4.833333333333333,4.833333333333333
0007CD72E3,7,False,4,True,0.985241095839684,0.8902847872230808,0.9335192573055204,0.4937460325025303,0.22550423301659103,0.0743801652892562,0.12,1.0,1.0,292.0,197.0,4.0,5.0,7,6,13,0.6071428571428571,28,26,54,45,45,6.68888888888889,5.7182539682539675,5.7182539682539675
0007CD7FB2,7,True,4,False,0.18694396635525679,0.4959349723584434,0.1839138128179088,0.49364072246597446,0.05053854537244585,0.3333333333333333,0.23076923076923078,0.07924528301886792,0.42857142857142855,48.0,105.0,4.0,3.0,5,5,10,0.5,18,17,35,45,45,4.749206349206349,4.104761904761904,4.104761904761904
0007CD81D3,7,False,4,True,1.0,0.5964670226219818,1.0,0.5167580834688328,0.20120345663926353,0.12162162162162163,0.17647058823529413,0.8339622641509434,0.5838509316770186,248.0,130.0,5.0,5.0,7,6,13,0.6666666666666666,27,27,54,45,45,6.375,5.930952380952381,5.930952380952381
0007CDEAA7,7,False,4,False,0.09985848005925085,0.20837471488573314,0.13872379541150642,0.36824265889117963,0.03969548283180342,0.375,0.28125,0.0,0.0,27.0,36.0,4.0,4.0,4,4,8,0.8333333333333334,19,18,37,45,45,4.727777777777778,4.317460317460317,4.317460317460317
0007CDEEE2,7,False,4,False,0.32182842097797937,0.3117414385162682,0.30495773530729886,0.5000860514490746,0.07011661953909822,0.3333333333333333,0.1956521739130435,0.19245283018867926,0.18633540372670807,78.0,66.0,5.0,5.0,5,4,9,1.0,23,22,45,45,45,5.996031746031746,5.228174603174603,5.228174603174603
0007CE0327,7,False,4,False,0.4572533326715249,1.0,0.5631806645765315,0.605754565133481,0.13094706530224076,0.17647058823529413,0.24324324324324326,0.4339622641509434,0.9254658385093167,142.0,185.0,7.0,4.0,5,5,10,0.7142857142857143,23,25,48,45,45,6.594444444444444,5.5,5.5
0007CA3A3A,8,False,4,False,0.3831357555257817,0.6524080548724405,0.4872534383612827,0.5917079497019984,0.0838261943833402,0.08333333333333333,0.2903225806451613,0.37668161434977576,0.6798029556650246,101.0,152.0,5.0,8.0,3,4,7,0.6,13,13,26,45,45,5.0396825396825395,3.6793650793650796,3.6793650793650796
0007CB0942,8,False,4,False,0.50409807770797,0.4199879708337867,0.5141443171102561,0.5910905819360246,0.09115624972197424,0.1875,0.20930232558139536,0.5291479820627802,0.41379310344827586,135.0,98.0,5.0,5.0,4,2,6,0.5,13,6,19,45,45,4.098412698412698,2.9107142857142856,2.9107142857142856
0007CB30A6,8,False,4,False,0.15876400653504688,0.19686933542435725,0.1805430800917044,0.3752140349899661,0.039274055726154326,0.32142857142857145,0.20454545454545456,0.08968609865470852,0.12807881773399016,37.0,40.0,5.0,2.0,1,1,2,1.0,2,5,7,45,45,2.9341269841269844,2.196428571428571,2.196428571428571
0007CB486D,8,True,4,False,0.9266801195060194,0.5540304375870426,0.9819330524787896,0.6436423656078257,0.1546078781925071,0.1875,0.25,0.9327354260089686,0.6305418719211823,225.0,142.0,7.0,5.0,6,6,12,0.5,18,19,37,45,45,6.044444444444444,4.694444444444445,4.694444444444445
0007CD5116,8,False,4,False,0.06259207755427204,0.06061144819788356,0.06856128199151074,0.37996394010622925,0.02526341464935064,0.225,0.28125,0.0,0.0,17.0,14.0,4.0,2.0,3,3,6,0.5,9,8,17,45,45,3.9000000000000004,3.1023809523809525,3.1023809523809525
0007CD86B3,8,False,4,True,0.5432354902151514,0.9999999999999999,0.6796033641514725,0.5542846042584606,0.11305668609735525,0.15517241379310345,0.10465116279069768,0.5739910313901345,1.0,145.0,217.0,8.0,8.0,4,5,9,1.0,17,21,38,45,45,5.911507936507936,5.154761904761905,5.154761904761905
0007CDC91B,8,False,4,False,1.0,0.5508466449912988,0.9999999999999999,0.6265025889845,0.15224481005678947,0.225,0.09574468085106383,1.0,0.6108374384236454,240.0,138.0,6.0,7.0,5,5,10,0.8,19,18,37,45,45,6.205952380952381,4.744047619047619,4.744047619047619
0007CDDBAF,8,False,4,True,0.7186622016084395,0.9536374124946505,0.8208921456324932,0.6577879316277271,0.13653037726220163,0.12857142857142856,0.2571428571428571,0.7668161434977578,0.9704433497536946,188.0,211.0,8.0,9.0,5,5,10,1.0,21,20,41,45,45,5.911507936507936,5.154761904761905,5.154761904761905
0007CDE223,8,False,4,False,0.7932724885179252,0.8162211480435815,0.84923862762468,0.5789272424874463,0.13934275574265134,0.15517241379310345,0.11842105263157894,0.8026905829596412,0.8866995073891626,196.0,194.0,6.0,8.0,5,5,10,0.7333333333333333,21,19,40,45,45,6.0281746031746035,4.8273809523809526,4.8273809523809526
0007CDEC0B,8,False,4,False,0.3444361457189229,0.6532063566253459,0.35724646266296844,0.6196758048734679,0.06469757816767578,0.3,0.17647058823529413,0.29596412556053814,0.7241379310344828,83.0,161.0,6.0,6.0,5,5,10,0.6666666666666666,17,17,34,45,45,6.35,4.412698412698413,4.412698412698413
0007CA3A3A,10,False,4,False,0.5155354134542298,0.3091087115368362,0.5110766687198832,0.43386943025766106,0.10264324173914433,0.21428571428571427,0.125,0.4594594594594595,0.34545454545454546,91.0,98.0,2.0,3.0,6,7,13,0.5714285714285714,18,24,42,45,45,6.055555555555555,4.9750000000000005,4.9750000000000005
0007CB0942,10,False,4,False,0.3230817958320835,0.2580856409614979,0.35935998694248933,0.4403853197169007,0.07515306138173028,0.20454545454545456,0.15,0.1981981981981982,0.1393939393939394,62.0,64.0,4.0,4.0,5,6,11,0.6111111111111112,19,22,41,45,45,7.2,4.708333333333333,4.708333333333333
0007CB2302,10,True,4,False,0.15253656839966703,0.15526233395653893,0.21015336156505557,0.4002604002289518,0.05573659580359381,0.2647058823529412,0.2647058823529412,0.0,0.048484848484848485,40.0,49.0,2.0,2.0,2,4,6,0.6666666666666666,10,16,26,45,45,4.635317460317459,3.6845238095238093,3.6845238095238093
0007CB30A6,10,False,4,False,0.20686640942451376,0.15585054313798546,0.2946839301638122,0.4238609371081026,0.06512812576542956,0.1875,0.2727272727272727,0.06306306306306306,0.0,47.0,41.0,4.0,3.0,4,3,7,0.7,18,14,32,45,45,5.215873015873017,3.857142857142857,3.857142857142857
0007CB3713,10,False,4,False,0.22031767716836148,0.18192345763533233,0.2510918427127971,0.42621346720998454,0.06053837681415763,0.23684210526315788,0.20930232558139536,0.08108108108108109,0.05454545454545454,49.0,50.0,4.0,3.0,5,2,7,0.8,23,8,31,45,45,5.5361111111111105,3.095238095238095,3.095238095238095
0007CB47A6,10,False,4,False,0.21767783273049432,0.3515205136950196,0.27744475220748405,0.49110479065435325,0.06316233667658103,0.2903225806451613,0.15,0.05405405405405406,0.3090909090909091,46.0,92.0,5.0,3.0,4,5,9,0.7333333333333333,16,22,38,45,45,6.241666666666667,4.816666666666666,4.816666666666666
0007CDDBAF,10,False,4,False,0.4597234778949191,1.0,0.8666129858095382,0.4770193512268707,0.19412317496811496,0.10227272727272728,0.14285714285714285,1.0,1.0,151.0,206.0,7.0,7.0,6,5,11,0.7142857142857143,24,21,45,45,45,6.763888888888888,4.987301587301587,4.987301587301587
0007CDE223,10,False,4,True,1.0,0.28861613590246976,1.0,0.4542448004548564,0.1580684104515011,0.13043478260869565,0.2903225806451613,0.972972972972973,0.28484848484848485,148.0,88.0,5.0,5.0,5,5,10,0.7333333333333333,21,19,40,45,45,6.075,4.455555555555556,4.455555555555556
0007CDEC0B,10,False,4,True,0.5764887157607707,0.35610039585598713,0.690578926786052,0.4764454700032522,0.12471196829172147,0.2727272727272727,0.23076923076923078,0.6126126126126126,0.21212121212121213,108.0,76.0,4.0,6.0,5,5,10,0.7333333333333333,23,22,45,45,45,6.241666666666667,4.984126984126984,4.984126984126984
0007CE0327,10,False,4,False,0.3947369258138681,0.25427420713007465,0.505067681890433,0.48658667756971025,0.10073470810802586,0.19148936170212766,0.23076923076923078,0.40540540540540543,0.13333333333333333,85.0,63.0,4.0,5.0,5,5,10,0.6190476190476191,20,18,38,45,45,6.2555555555555555,4.302777777777778,4.302777777777778
0007CA3A72,11,True,4,False,0.18269888246693666,0.45560934246445556,0.2281141175875831,0.42624826860575243,0.059525679454462396,0.45,0.375,0.07692307692307693,0.23636363636363636,22.0,34.0,7.0,4.0,2,4,6,0.6666666666666666,5,17,22,45,45,4.568650793650794,4.029761904761905,4.029761904761905
0007CB0B74,11,False,4,False,0.16964525139942566,0.30487002086198894,0.22208350746644923,0.39838359295195847,0.05581448932660517,0.45,0.42857142857142855,0.054945054945054944,0.09090909090909091,20.0,26.0,5.0,4.0,3,2,5,0.5,10,4,14,45,45,4.068650793650794,2.265873015873016,2.265873015873016
0007CB0DBC,11,True,4,False,0.5127132818641047,0.9361010638709694,0.6203520862554438,0.44470791245004804,0.12827551260071524,0.225,0.2727272727272727,0.5054945054945055,0.6363636363636364,61.0,56.0,7.0,7.0,6,6,12,0.5,18,23,41,45,45,6.044444444444444,5.632936507936507,5.632936507936507
0007CB2407,11,True,4,False,0.11760806413100894,0.25407150827448954,0.14809875492011487,0.40344716370854566,0.04519972134484877,0.5294117647058824,0.36,0.0,0.0,15.0,21.0,3.0,6.0,1,1,2,1.0,3,5,8,45,45,2.9908730158730155,2.1202380952380953,2.1202380952380953
0007F2B3FF,11,False,4,False,0.3584112855197533,0.41466548733832065,0.456980457762986,0.42732697271471914,0.0888376028583534,0.45,0.36,0.26373626373626374,0.12727272727272726,39.0,28.0,6.0,4.0,3,4,7,0.4,12,11,23,45,45,4.408333333333333,3.2789682539682543,3.2789682539682543
0007F2B59E,11,False,4,True,0.5187574205930473,0.7149750972306871,0.5990919259643906,0.44116036062058667,0.12476383817167232,0.225,0.32142857142857145,0.4945054945054945,0.509090909090909,60.0,49.0,6.0,6.0,6,5,11,0.6190476190476191,23,16,39,45,45,6.116666666666666,4.398809523809524,4.398809523809524
0007F2B8A2,11,True,4,False,0.5426426431502148,0.6306669348605087,0.5696606874938811,0.4670253677775022,0.11583619691052482,0.25,0.36,0.46153846153846156,0.5272727272727272,57.0,50.0,3.0,7.0,6,5,11,0.7333333333333333,23,21,44,45,45,5.934920634920634,5.507936507936508,5.507936507936508
